TestId,Rank,ProbeMRR,ProbeERI,ProbeEPI,GalleryMRR,GalleryERI,GalleryEPI,P_Pos,G_Pos,MES_Id,Score,Qual_type,P_Qual,G_Qual
A015,Null,16,,,1015,,,3,3,1,2454.365089009854,,,
A015,Null,16,,,1015,,,4,4,1,2454.365089009854,,,
A015,Null,16,,,1015,,,5,5,1,2454.365089009854,,,
A015,Null,16,,,1015,,,6,6,1,2454.365089009854,,,
A015,Null,16,,,1015,,,7,7,1,2454.365089009854,,,
A015,Null,16,,,1015,,,8,8,1,2454.365089009854,,,
A015,Null,16,,,1015,,,9,9,1,2454.365089009854,,,
A015,Null,16,,,1015,,,10,10,1,2454.365089009854,,,
A015,Null,17,,,1016,,,ALL,ALL,1,2030.786243462036,,,
A015,Null,17,,,1016,,,1,1,1,2030.786243462036,,,
A015,Null,17,,,1016,,,2,2,1,2030.786243462036,,,
A015,Null,17,,,1016,,,3,3,1,2030.786243462036,,,
A015,Null,17,,,1016,,,4,4,1,2030.786243462036,,,
A015,Null,17,,,1016,,,5,5,1,2030.786243462036,,,
A015,Null,17,,,1016,,,6,6,1,2030.786243462036,,,
A015,Null,17,,,1016,,,7,7,1,2030.786243462036,,,
A015,Null,17,,,1016,,,8,8,1,2030.786243462036,,,
A015,Null,17,,,1016,,,9,9,1,2030.786243462036,,,
A015,Null,17,,,1016,,,10,10,1,2030.786243462036,,,
A015,Null,18,,,1017,,,ALL,ALL,1,2005.2624512226864,,,
A015,Null,18,,,1017,,,1,1,1,2005.2624512226864,,,
A015,Null,18,,,1017,,,2,2,1,2005.2624512226864,,,
A015,Null,18,,,1017,,,3,3,1,2005.2624512226864,,,
A015,Null,18,,,1017,,,4,4,1,2005.2624512226864,,,
A015,Null,18,,,1017,,,5,5,1,2005.2624512226864,,,
A015,Null,18,,,1017,,,6,6,1,2005.2624512226864,,,
A015,Null,18,,,1017,,,7,7,1,2005.2624512226864,,,
A015,Null,18,,,1017,,,8,8,1,2005.2624512226864,,,
A015,Null,18,,,1017,,,9,9,1,2005.2624512226864,,,
A015,Null,18,,,1017,,,10,10,1,2005.2624512226864,,,
A015,Null,19,,,1018,,,ALL,ALL,1,2592.517442640067,,,
A015,Null,19,,,1018,,,1,1,1,2592.517442640067,,,
A015,Null,19,,,1018,,,2,2,1,2592.517442640067,,,
A015,Null,19,,,1018,,,3,3,1,2592.517442640067,,,
A015,Null,19,,,1018,,,4,4,1,2592.517442640067,,,
A015,Null,19,,,1018,,,5,5,1,2592.517442640067,,,
A015,Null,19,,,1018,,,6,6,1,2592.517442640067,,,
A015,Null,19,,,1018,,,7,7,1,2592.517442640067,,,
A015,Null,19,,,1018,,,8,8,1,2592.517442640067,,,
A015,Null,19,,,1018,,,9,9,1,2592.517442640067,,,
A015,Null,19,,,1018,,,10,10,1,2592.517442640067,,,
A015,Null,20,,,1019,,,ALL,ALL,1,2188.324211984959,,,
A015,Null,20,,,1019,,,1,1,1,2188.324211984959,,,
A015,Null,20,,,1019,,,2,2,1,2188.324211984959,,,
A015,Null,20,,,1019,,,3,3,1,2188.324211984959,,,
A015,Null,20,,,1019,,,4,4,1,2188.324211984959,,,
A015,Null,20,,,1019,,,5,5,1,2188.324211984959,,,
A015,Null,20,,,1019,,,6,6,1,2188.324211984959,,,
A015,Null,20,,,1019,,,7,7,1,2188.324211984959,,,
A015,Null,20,,,1019,,,8,8,1,2188.324211984959,,,
A015,Null,20,,,1019,,,9,9,1,2188.324211984959,,,
A015,Null,20,,,1019,,,10,10,1,2188.324211984959,,,
A015,Null,21,,,1020,,,ALL,ALL,1,2863.274304505726,,,
A015,Null,21,,,1020,,,1,1,1,2863.274304505726,,,
A015,Null,21,,,1020,,,2,2,1,2863.274304505726,,,
A015,Null,21,,,1020,,,3,3,1,2863.274304505726,,,
A015,Null,21,,,1020,,,4,4,1,2863.274304505726,,,
A015,Null,21,,,1020,,,5,5,1,2863.274304505726,,,
A015,Null,21,,,1020,,,6,6,1,2863.274304505726,,,
A015,Null,21,,,1020,,,7,7,1,2863.274304505726,,,
A015,Null,21,,,1020,,,8,8,1,2863.274304505726,,,
A015,Null,21,,,1020,,,9,9,1,2863.274304505726,,,
A015,Null,21,,,1020,,,10,10,1,2863.274304505726,,,
A015,Null,22,,,1021,,,ALL,ALL,1,2440.631396186611,,,
A015,Null,22,,,1021,,,1,1,1,2440.631396186611,,,
A015,Null,22,,,1021,,,2,2,1,2440.631396186611,,,
A015,Null,22,,,1021,,,3,3,1,2440.631396186611,,,
A015,Null,22,,,1021,,,4,4,1,2440.631396186611,,,
A015,Null,22,,,1021,,,5,5,1,2440.631396186611,,,
A015,Null,22,,,1021,,,6,6,1,2440.631396186611,,,
A015,Null,22,,,1021,,,7,7,1,2440.631396186611,,,
A015,Null,22,,,1021,,,8,8,1,2440.631396186611,,,
A015,Null,22,,,1021,,,9,9,1,2440.631396186611,,,
A015,Null,22,,,1021,,,10,10,1,2440.631396186611,,,
A015,Null,23,,,1022,,,ALL,ALL,1,2285.089572665009,,,
A015,Null,23,,,1022,,,1,1,1,2285.089572665009,,,
A015,Null,23,,,1022,,,2,2,1,2285.089572665009,,,
A015,Null,23,,,1022,,,3,3,1,2285.089572665009,,,
A015,Null,23,,,1022,,,4,4,1,2285.089572665009,,,
A015,Null,23,,,1022,,,5,5,1,2285.089572665009,,,
A015,Null,23,,,1022,,,6,6,1,2285.089572665009,,,
A015,Null,23,,,1022,,,7,7,1,2285.089572665009,,,
A015,Null,23,,,1022,,,8,8,1,2285.089572665009,,,
A015,Null,23,,,1022,,,9,9,1,2285.089572665009,,,
A015,Null,23,,,1022,,,10,10,1,2285.089572665009,,,
A015,Null,24,,,1023,,,ALL,ALL,1,2335.565041247603,,,
A015,Null,24,,,1023,,,1,1,1,2335.565041247603,,,
A015,Null,24,,,1023,,,2,2,1,2335.565041247603,,,
A015,Null,24,,,1023,,,3,3,1,2335.565041247603,,,
A015,Null,24,,,1023,,,4,4,1,2335.565041247603,,,
A015,Null,24,,,1023,,,5,5,1,2335.565041247603,,,
A015,Null,24,,,1023,,,6,6,1,2335.565041247603,,,
A015,Null,24,,,1023,,,7,7,1,2335.565041247603,,,
A015,Null,24,,,1023,,,8,8,1,2335.565041247603,,,
A015,Null,24,,,1023,,,9,9,1,2335.565041247603,,,
A015,Null,24,,,1023,,,10,10,1,2335.565041247603,,,
A015,Null,25,,,1024,,,ALL,ALL,1,2891.7188735061363,,,
A015,Null,25,,,1024,,,1,1,1,2891.7188735061363,,,
A015,Null,25,,,1024,,,2,2,1,2891.7188735061363,,,
A015,Null,25,,,1024,,,3,3,1,2891.7188735061363,,,
A015,Null,25,,,1024,,,4,4,1,2891.7188735061363,,,
A015,Null,25,,,1024,,,5,5,1,2891.7188735061363,,,
A015,Null,25,,,1024,,,6,6,1,2891.7188735061363,,,
A015,Null,25,,,1024,,,7,7,1,2891.7188735061363,,,
A015,Null,25,,,1024,,,8,8,1,2891.7188735061363,,,
A015,Null,25,,,1024,,,9,9,1,2891.7188735061363,,,
A015,Null,25,,,1024,,,10,10,1,2891.7188735061363,,,
A015,Null,26,,,1025,,,ALL,ALL,1,2706.2197140194485,,,
A015,Null,26,,,1025,,,1,1,1,2706.2197140194485,,,
A015,Null,26,,,1025,,,2,2,1,2706.2197140194485,,,
A015,Null,26,,,1025,,,3,3,1,2706.2197140194485,,,
A015,Null,26,,,1025,,,4,4,1,2706.2197140194485,,,
A015,Null,26,,,1025,,,5,5,1,2706.2197140194485,,,
A015,Null,26,,,1025,,,6,6,1,2706.2197140194485,,,
A015,Null,26,,,1025,,,7,7,1,2706.2197140194485,,,
A015,Null,26,,,1025,,,8,8,1,2706.2197140194485,,,
A015,Null,26,,,1025,,,9,9,1,2706.2197140194485,,,
A015,Null,26,,,1025,,,10,10,1,2706.2197140194485,,,
A015,Null,27,,,1026,,,ALL,ALL,1,2741.0110146908187,,,
A015,Null,27,,,1026,,,1,1,1,2741.0110146908187,,,
A015,Null,27,,,1026,,,2,2,1,2741.0110146908187,,,
A015,Null,27,,,1026,,,3,3,1,2741.0110146908187,,,
A015,Null,27,,,1026,,,4,4,1,2741.0110146908187,,,
A015,Null,27,,,1026,,,5,5,1,2741.0110146908187,,,
A015,Null,27,,,1026,,,6,6,1,2741.0110146908187,,,
A015,Null,27,,,1026,,,7,7,1,2741.0110146908187,,,
A015,Null,27,,,1026,,,8,8,1,2741.0110146908187,,,
A015,Null,27,,,1026,,,9,9,1,2741.0110146908187,,,
A015,Null,27,,,1026,,,10,10,1,2741.0110146908187,,,
A015,Null,28,,,1027,,,ALL,ALL,1,2468.8202355124154,,,
A015,Null,28,,,1027,,,1,1,1,2468.8202355124154,,,
A015,Null,28,,,1027,,,2,2,1,2468.8202355124154,,,
A015,Null,28,,,1027,,,3,3,1,2468.8202355124154,,,
A015,Null,28,,,1027,,,4,4,1,2468.8202355124154,,,
A015,Null,28,,,1027,,,5,5,1,2468.8202355124154,,,
A015,Null,28,,,1027,,,6,6,1,2468.8202355124154,,,
A015,Null,28,,,1027,,,7,7,1,2468.8202355124154,,,
A015,Null,28,,,1027,,,8,8,1,2468.8202355124154,,,
A015,Null,28,,,1027,,,9,9,1,2468.8202355124154,,,
A015,Null,28,,,1027,,,10,10,1,2468.8202355124154,,,
A015,Null,29,,,1028,,,ALL,ALL,1,2586.9451700182176,,,
A015,Null,29,,,1028,,,1,1,1,2586.9451700182176,,,
A015,Null,29,,,1028,,,2,2,1,2586.9451700182176,,,
A015,Null,29,,,1028,,,3,3,1,2586.9451700182176,,,
A015,Null,29,,,1028,,,4,4,1,2586.9451700182176,,,
A015,Null,29,,,1028,,,5,5,1,2586.9451700182176,,,
A015,Null,29,,,1028,,,6,6,1,2586.9451700182176,,,
A015,Null,29,,,1028,,,7,7,1,2586.9451700182176,,,
A015,Null,29,,,1028,,,8,8,1,2586.9451700182176,,,
A015,Null,29,,,1028,,,9,9,1,2586.9451700182176,,,
A015,Null,29,,,1028,,,10,10,1,2586.9451700182176,,,
A015,Null,30,,,1029,,,ALL,ALL,1,2465.564917365664,,,
A015,Null,30,,,1029,,,1,1,1,2465.564917365664,,,
A015,Null,30,,,1029,,,2,2,1,2465.564917365664,,,
A015,Null,30,,,1029,,,3,3,1,2465.564917365664,,,
A015,Null,30,,,1029,,,4,4,1,2465.564917365664,,,
A015,Null,30,,,1029,,,5,5,1,2465.564917365664,,,
A015,Null,30,,,1029,,,6,6,1,2465.564917365664,,,
A015,Null,30,,,1029,,,7,7,1,2465.564917365664,,,
A015,Null,30,,,1029,,,8,8,1,2465.564917365664,,,
A015,Null,30,,,1029,,,9,9,1,2465.564917365664,,,
A015,Null,30,,,1029,,,10,10,1,2465.564917365664,,,
A015,Null,31,,,1030,,,ALL,ALL,1,2559.119566840216,,,
A015,Null,31,,,1030,,,1,1,1,2559.119566840216,,,
A015,Null,31,,,1030,,,2,2,1,2559.119566840216,,,
A015,Null,31,,,1030,,,3,3,1,2559.119566840216,,,
A015,Null,31,,,1030,,,4,4,1,2559.119566840216,,,
A015,Null,31,,,1030,,,5,5,1,2559.119566840216,,,
A015,Null,31,,,1030,,,6,6,1,2559.119566840216,,,
A015,Null,31,,,1030,,,7,7,1,2559.119566840216,,,
A015,Null,31,,,1030,,,8,8,1,2559.119566840216,,,
A015,Null,31,,,1030,,,9,9,1,2559.119566840216,,,
A015,Null,31,,,1030,,,10,10,1,2559.119566840216,,,
A015,Null,32,,,1031,,,ALL,ALL,1,2312.0053285938884,,,
A015,Null,32,,,1031,,,1,1,1,2312.0053285938884,,,
A015,Null,32,,,1031,,,2,2,1,2312.0053285938884,,,
A015,Null,32,,,1031,,,3,3,1,2312.0053285938884,,,
A015,Null,32,,,1031,,,4,4,1,2312.0053285938884,,,
A015,Null,32,,,1031,,,5,5,1,2312.0053285938884,,,
A015,Null,32,,,1031,,,6,6,1,2312.0053285938884,,,
A015,Null,32,,,1031,,,7,7,1,2312.0053285938884,,,
A015,Null,32,,,1031,,,8,8,1,2312.0053285938884,,,
A015,Null,32,,,1031,,,9,9,1,2312.0053285938884,,,
A015,Null,32,,,1031,,,10,10,1,2312.0053285938884,,,
A015,Null,33,,,1032,,,ALL,ALL,1,2428.227394157896,,,
A015,Null,33,,,1032,,,1,1,1,2428.227394157896,,,
A015,Null,33,,,1032,,,2,2,1,2428.227394157896,,,
A015,Null,33,,,1032,,,3,3,1,2428.227394157896,,,
A015,Null,33,,,1032,,,4,4,1,2428.227394157896,,,
A015,Null,33,,,1032,,,5,5,1,2428.227394157896,,,
A015,Null,33,,,1032,,,6,6,1,2428.227394157896,,,
A015,Null,33,,,1032,,,7,7,1,2428.227394157896,,,
A015,Null,33,,,1032,,,8,8,1,2428.227394157896,,,
A015,Null,33,,,1032,,,9,9,1,2428.227394157896,,,
A015,Null,33,,,1032,,,10,10,1,2428.227394157896,,,
A015,Null,34,,,1033,,,ALL,ALL,1,2079.850158420433,,,
A015,Null,34,,,1033,,,1,1,1,2079.850158420433,,,
A015,Null,34,,,1033,,,2,2,1,2079.850158420433,,,
A015,Null,34,,,1033,,,3,3,1,2079.850158420433,,,
A015,Null,34,,,1033,,,4,4,1,2079.850158420433,,,
A015,Null,34,,,1033,,,5,5,1,2079.850158420433,,,
A015,Null,34,,,1033,,,6,6,1,2079.850158420433,,,
A015,Null,34,,,1033,,,7,7,1,2079.850158420433,,,
A015,Null,34,,,1033,,,8,8,1,2079.850158420433,,,
A015,Null,34,,,1033,,,9,9,1,2079.850158420433,,,
A015,Null,34,,,1033,,,10,10,1,2079.850158420433,,,
A015,Null,35,,,1034,,,ALL,ALL,1,2239.475897255941,,,
A015,Null,35,,,1034,,,1,1,1,2239.475897255941,,,
A015,Null,35,,,1034,,,2,2,1,2239.475897255941,,,
A015,Null,35,,,1034,,,3,3,1,2239.475897255941,,,
A015,Null,35,,,1034,,,4,4,1,2239.475897255941,,,
A015,Null,35,,,1034,,,5,5,1,2239.475897255941,,,
A015,Null,35,,,1034,,,6,6,1,2239.475897255941,,,
A015,Null,35,,,1034,,,7,7,1,2239.475897255941,,,
A015,Null,35,,,1034,,,8,8,1,2239.475897255941,,,
A015,Null,35,,,1034,,,9,9,1,2239.475897255941,,,
A015,Null,35,,,1034,,,10,10,1,2239.475897255941,,,
A015,Null,36,,,1035,,,ALL,ALL,1,2584.2196972303464,,,
A015,Null,36,,,1035,,,1,1,1,2584.2196972303464,,,
A015,Null,36,,,1035,,,2,2,1,2584.2196972303464,,,
A015,Null,36,,,1035,,,3,3,1,2584.2196972303464,,,
A015,Null,36,,,1035,,,4,4,1,2584.2196972303464,,,
A015,Null,36,,,1035,,,5,5,1,2584.2196972303464,,,
A015,Null,36,,,1035,,,6,6,1,2584.2196972303464,,,
A015,Null,36,,,1035,,,7,7,1,2584.2196972303464,,,
A015,Null,36,,,1035,,,8,8,1,2584.2196972303464,,,
A015,Null,36,,,1035,,,9,9,1,2584.2196972303464,,,
A015,Null,36,,,1035,,,10,10,1,2584.2196972303464,,,
A015,Null,37,,,1036,,,ALL,ALL,1,2346.713935058193,,,
A015,Null,37,,,1036,,,1,1,1,2346.713935058193,,,
A015,Null,37,,,1036,,,2,2,1,2346.713935058193,,,
A015,Null,37,,,1036,,,3,3,1,2346.713935058193,,,
A015,Null,37,,,1036,,,4,4,1,2346.713935058193,,,
A015,Null,37,,,1036,,,5,5,1,2346.713935058193,,,
A015,Null,37,,,1036,,,6,6,1,2346.713935058193,,,
A015,Null,37,,,1036,,,7,7,1,2346.713935058193,,,
A015,Null,37,,,1036,,,8,8,1,2346.713935058193,,,
A015,Null,37,,,1036,,,9,9,1,2346.713935058193,,,
A015,Null,37,,,1036,,,10,10,1,2346.713935058193,,,
A015,Null,38,,,1037,,,ALL,ALL,1,2467.2727849487896,,,
A015,Null,38,,,1037,,,1,1,1,2467.2727849487896,,,
A015,Null,38,,,1037,,,2,2,1,2467.2727849487896,,,
A015,Null,38,,,1037,,,3,3,1,2467.2727849487896,,,
A015,Null,38,,,1037,,,4,4,1,2467.2727849487896,,,
A015,Null,38,,,1037,,,5,5,1,2467.2727849487896,,,
A015,Null,38,,,1037,,,6,6,1,2467.2727849487896,,,
A015,Null,38,,,1037,,,7,7,1,2467.2727849487896,,,
A015,Null,38,,,1037,,,8,8,1,2467.2727849487896,,,
A015,Null,38,,,1037,,,9,9,1,2467.2727849487896,,,
A015,Null,38,,,1037,,,10,10,1,2467.2727849487896,,,
A015,Null,39,,,1038,,,ALL,ALL,1,2657.993504459639,,,
A015,Null,39,,,1038,,,1,1,1,2657.993504459639,,,
A015,Null,39,,,1038,,,2,2,1,2657.993504459639,,,
